Model,Investigation_Type,Event_Date,Location,Country,Aircraft_Damage,Make,Fatal_Injuries,Intro,Outro,Operational_Count,Is_Operational
A320,Accident,2/1/99,"""LAS VEGAS, NV""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,6/5/03,"""Payson, AZ""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,9/16/99,"""BEATTY, NV""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,8/20/01,"""Needles, CA""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A300,Incident,5/11/99,"""MIAMI, FL""",United States,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,7/12/89,SAN JUAN,,None Reported,Airbus,1,5/1/74,7/1/07,243,No
A300,Incident,12/15/97,"""MONTEGO BAY, Jamaica""",Jamaica,Minor,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,11/27/88,SAN JUAN,,Minor,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,8/28/91,ATLANTIC OCEAN,,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,10/19/93,"""LOS ANGELES, CA""",United States,Minor,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,4/20/98,ATLANTIC OCEAN,,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,5/12/97,"""WEST PALM BEACH, FL""",United States,Minor,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,11/20/00,"""MIAMI, FL""",United States,Minor,Airbus,1,5/1/74,7/1/07,243,No
A320,Accident,11/23/15,"""Philadelphia, PA""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A300,Accident,7/15/99,"""JAMAICA, NY""",United States,Substantial,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,2/6/97,"""ST JOHN ANTIGUA, Antigua And Barbuda""",Antigua And Barbuda,Substantial,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,10/24/88,SAN JUAN,,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,7/1/91,"""NEWARK, NJ""",United States,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,7/9/98,SAN JUAN,,Minor,Airbus,0,5/1/74,7/1/07,243,No
A320,Incident,7/23/08,"""Denver, CO""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A340,Incident,1/25/02,"""ANCHORAGE, AK""",United States,None Reported,Airbus,0,3/1/93,9/21/17,294,Yes
A300,Accident,5/10/89,"""SAN DIEGO, CA""",United States,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,12/6/93,"""NEWARK, NJ""",United States,Minor,Airbus,0,5/1/74,7/1/07,243,No
A320,Accident,3/11/10,"""Titusville, FL""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,5/23/15,"""Atlanta, GA""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,6/10/12,"""Minneapolis, MN""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,6/28/15,"""Boston, MA""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A310,Incident,12/7/91,"""COVINGTON, KY""",United States,None Reported,Airbus,0,4/1/83,6/1/98,101,No
A310,Incident,12/18/91,"""COVINGTON, KY""",United States,None Reported,Airbus,0,4/1/83,6/1/98,101,No
A300,Incident,11/6/83,"""MIAMI, FL""",United States,Minor,Airbus,0,5/1/74,7/1/07,243,No
A330,Incident,10/5/03,"""Miami, FL""",United States,Minor,Airbus,0,1/1/94,9/21/17,1261,Yes
A300,Incident,3/11/04,"""Fort Lauderdale, FL""",United States,Minor,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,4/10/03,"""Oakland, CA""",United States,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A320,Incident,2/16/07,"""Denver, CO""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,10/23/06,"""Denver, CO""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,4/22/07,"""Atlanta, GA""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,9/21/05,"""Los Angeles, CA""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,6/14/96,"""BOSTON, MA""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,11/24/96,"""ROMULUS, MI""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,8/10/90,"""CHICAGO, IL""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,6/3/95,"""ST PAUL, MN""",United States,Substantial,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,10/20/07,"""Fargo, ND""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,5/10/05,"""Minneapolis, MN""",United States,Substantial,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,4/15/02,"""Reno, NV""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A330,Accident,12/25/07,"""Honolulu, HI""",United States,None Reported,Airbus,0,1/1/94,9/21/17,1261,Yes
A300,Incident,5/23/88,NEAR SAN JUAN,,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A310,Accident,11/11/87,ATLANTIC OCEAN,,Minor,Airbus,0,4/1/83,6/1/98,101,No
A300,Incident,8/24/97,"""LOS ANGELES, CA""",United States,Minor,Airbus,0,5/1/74,7/1/07,243,No
A320,Accident,8/8/98,"""DENVER, CO""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,7/13/04,"""Atlanta, GA""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,1/10/10,"""Newark, NJ""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,2/25/08,"""Jackson, WY""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,1/25/08,"""Newark, NJ""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,10/9/07,"""Chicago, IL""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,4/15/08,"""Pueblo, CO""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,4/15/12,"""Buena Vista, CO""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A330,Accident,9/18/12,"""Sophia, NC""",United States,None Reported,Airbus,0,1/1/94,9/21/17,1261,Yes
A330,Accident,6/5/10,"""Charlotte, NC""",United States,Minor,Airbus,0,1/1/94,9/21/17,1261,Yes
A340,Incident,6/7/04,"""Washington, DC""",United States,None Reported,Airbus,0,3/1/93,9/21/17,294,Yes
A320,Incident,8/28/98,"""CALCUTTA, India""",India,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A300,Accident,12/12/98,"""SURAT THANI, Thailand""",Thailand,Destroyed,Airbus,2,5/1/74,7/1/07,243,No
A320,Accident,9/30/99,"""SPARTA, NJ""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A310,Accident,1/30/00,"""ABIDJAN, Cote D'ivoire""",Cote D'ivoire,Destroyed,Airbus,169,4/1/83,6/1/98,101,No
A300,Accident,9/26/97,"""LONG ISLAND, NY""",United States,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,12/30/85,"""ATLANTA, GA""",United States,Minor,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,3/28/00,"""SEATTLE, WA""",United States,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,6/25/95,ATLANTIC OCEAN,,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,8/3/87,"""DENVER, CO""",United States,Minor,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,11/14/88,"""PANAMA CITY, Panama""",Panama,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,5/28/85,ATLANTIC OCEAN,,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,1/7/97,ATLANTIC OCEAN,,Minor,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,2/20/96,"""JAMAICA, NY""",United States,Minor,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,1/17/96,ATLANTIC OCEAN,,Minor,Airbus,0,5/1/74,7/1/07,243,No
A310,Accident,8/12/90,"""PARIS, France""",France,None Reported,Airbus,0,4/1/83,6/1/98,101,No
A310,Incident,5/15/89,"""WASHINGTON, DC""",United States,None Reported,Airbus,0,4/1/83,6/1/98,101,No
A310,Incident,7/9/87,ATLANTIC OCEAN,,None Reported,Airbus,0,4/1/83,6/1/98,101,No
A320,Incident,2/16/98,"""MEMPHIS, TN""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,4/7/97,"""NEWARK, NJ""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A300,Incident,7/9/98,"""LONDON, United Kingdom""",United Kingdom,Minor,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,11/27/98,"""JAKARTA, Indonesia""",Indonesia,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,9/28/98,"""PARIS, France""",France,Minor,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,6/30/97,"""SAUDIA ARABIA, Saudi Arabia""",Saudi Arabia,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,3/29/87,"""INDIANAPOLIS, IN""",United States,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,7/13/86,"""WEST PALM BCH, FL""",United States,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,2/16/98,,Taiwan,Destroyed,Airbus,0,5/1/74,7/1/07,243,No
A320,Accident,8/23/00,"""MANAMA, Bahrain""",Bahrain,Destroyed,Airbus,143,4/1/88,9/21/17,6807,Yes
A320,Accident,5/12/98,"""CAIRO, Egypt""",Egypt,Substantial,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,1/20/92,"""STRASBURG, France""",France,Destroyed,Airbus,87,4/1/88,9/21/17,6807,Yes
A320,Incident,3/18/96,"""DETROIT, MI""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,6/12/00,"""LAS VEGAS, NV""",United States,Substantial,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,1/10/08,"""Penicton, Canada""",Canada,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,3/21/06,"""Chicago, IL""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A300,Incident,6/29/05,"""Amsterdam, The Netherlands, Netherlands""",Netherlands,Minor,Airbus,0,5/1/74,7/1/07,243,No
A320,Incident,3/23/06,"""Chicago, IL""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A330,Incident,12/17/02,"""Agana, GU""",United States,Minor,Airbus,0,1/1/94,9/21/17,1261,Yes
A320,Incident,1/5/07,"""Denver, CO""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,10/16/03,"""Tampa, FL""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,6/10/05,"""Scottsbluff, NE""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,12/17/07,"""Natal, Brazil""",Brazil,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A340,Accident,8/2/05,"""Toronto, Canada""",Canada,Destroyed,Airbus,0,3/1/93,9/21/17,294,Yes
A340,Incident,12/13/00,"""Chicago, IL""",United States,Minor,Airbus,0,3/1/93,9/21/17,294,Yes
A300,Incident,1/23/07,"""Kota Kinabalu, Malaysia""",Malaysia,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,6/21/05,"""Singapore, Singapore""",Singapore,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,11/28/01,"""Lima, Peru""",Peru,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Incident,7/30/01,"""Jeddah, Saudi Arabia""",Saudi Arabia,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,6/10/02,"""El Paso, TX""",United States,Substantial,Airbus,0,5/1/74,7/1/07,243,No
A300,Accident,11/12/01,"""Belle Harbor, NY""",United States,Destroyed,Airbus,265,5/1/74,7/1/07,243,No
A300,Incident,8/25/13,"""Luton, United Kingdom""",United Kingdom,None Reported,Airbus,0,5/1/74,7/1/07,243,No
A310,Incident,1/28/07,"""Santa Maria, Portugal""",Portugal,None Reported,Airbus,0,4/1/83,6/1/98,101,No
A310,Incident,7/8/01,"""Frankfurt, Germany""",Germany,Minor,Airbus,0,4/1/83,6/1/98,101,No
A310,Accident,6/28/99,"""MANILA, Philippines""",Philippines,Substantial,Airbus,0,4/1/83,6/1/98,101,No
A310,Accident,7/8/06,"""Irkutsk, Russia""",Russia,Destroyed,Airbus,124,4/1/83,6/1/98,101,No
A310,Accident,6/10/08,"""Khartoum, Sudan""",Sudan,Destroyed,Airbus,30,4/1/83,6/1/98,101,No
A320,Accident,7/17/04,"""Flat Rock, VA""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,6/2/03,"""Denver, CO""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,4/5/03,"""Pueblo, CO""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,1/9/08,"""Detroit, MI""",United States,Substantial,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,6/30/04,"""Manchester, NH""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,11/21/02,"""Chicago, IL""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,5/21/10,"""Anchorage, AK""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,12/2/07,"""Baltimore, MD""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,8/16/07,"""Los Angeles, CA""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,7/24/06,"""Islamabad, Pakistan""",Pakistan,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,3/5/06,"""Dublin, Ireland""",Ireland,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,3/17/01,"""Detroit, MI""",United States,Substantial,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,3/24/15,"""Barcellonette, France""",France,Destroyed,Airbus,150,4/1/88,9/21/17,6807,Yes
A320,Accident,11/28/02,"""Minneapolis, MN""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,7/6/02,"""Paris, France""",France,Substantial,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,7/24/15,"""Geneva, Switzerland""",Switzerland,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,9/16/10,"""Minneapolis, MN""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,4/4/11,"""New Orleans, LA""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,8/3/05,"""Denver, CO""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,3/5/04,"""Denver, CO""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,3/5/04,"""Denver, CO""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,6/15/01,"""San Diego, CA""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,4/19/01,"""Las Vegas, NV""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Incident,1/21/01,"""Jamaica, NY""",United States,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A320,Accident,5/30/08,"""Tegucgalpa, Honduras""",Honduras,Substantial,Airbus,5,4/1/88,9/21/17,6807,Yes
A320,Accident,7/17/07,"""Sao Paulo, Brazil""",Brazil,Destroyed,Airbus,199,4/1/88,9/21/17,6807,Yes
A320,Incident,11/29/03,"""Birmingham, United Kingdom""",United Kingdom,None Reported,Airbus,0,4/1/88,9/21/17,6807,Yes
A330,Incident,10/4/07,"""Dusseldorf, Germany""",Germany,Minor,Airbus,0,1/1/94,9/21/17,1261,Yes
A330,Incident,8/9/03,"""Brussels, Belgium""",Belgium,None Reported,Airbus,0,1/1/94,9/21/17,1261,Yes
A330,Incident,7/25/01,"""Brussels, Belgium""",Belgium,None Reported,Airbus,0,1/1/94,9/21/17,1261,Yes
A330,Incident,7/2/08,"""Seattle, WA""",United States,None Reported,Airbus,0,1/1/94,9/21/17,1261,Yes
A330,Incident,8/24/01,"""Terceira-Azores, Portugal""",Portugal,Minor,Airbus,0,1/1/94,9/21/17,1261,Yes
A330,Accident,8/29/05,"""Portland, OR""",United States,Minor,Airbus,0,1/1/94,9/21/17,1261,Yes
A330,Incident,6/9/05,"""Boston, MA""",United States,None Reported,Airbus,0,1/1/94,9/21/17,1261,Yes
A340,Accident,8/6/03,"""Walnut Ridge, AR""",United States,Minor,Airbus,0,3/1/93,9/21/17,294,Yes
A320,Incident,10/10/05,"""Denver, CO""",United States,Minor,Airbus,0,4/1/88,9/21/17,6807,Yes
747,Accident,11/16/84,"""HONOLULU, HI""",United States,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,1/27/86,"""MIAMI, FL""",United States,None Reported,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,12/16/87,"""BOGOTA, Colombia""",Colombia,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,7/17/96,"""EAST MORICHES, NY""",United States,Destroyed,Boeing,230,2/1/70,9/21/17,1522,Yes
747,Incident,2/25/95,"""CHICAGO, IL""",United States,None Reported,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,12/15/85,"""BOSTON, MA""",United States,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,6/12/00,"""ENGLISH CHANNEL, United Kingdom""",United Kingdom,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,5/12/00,""", Ireland""",Ireland,None Reported,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,2/8/99,"""AMSTERDAM, Netherlands""",Netherlands,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,9/11/93,"""NEW YORK, NY""",United States,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,6/1/88,"""JAMAICA, NY""",United States,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,3/3/88,"""MIAMI, FL""",United States,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,12/20/84,"""NEW ORLEANS, LA""",United States,None Reported,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,9/29/84,"""SEATTLE, WA""",United States,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,12/22/99,"""STANSTED, United Kingdom""",United Kingdom,Destroyed,Boeing,4,2/1/70,9/21/17,1522,Yes
747,Accident,3/5/99,"""MADRAS, India""",India,Destroyed,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,12/29/91,"""TAIPEI, Taiwan""",Taiwan,Destroyed,Boeing,5,2/1/70,9/21/17,1522,Yes
747,Incident,2/19/88,"""CHICAGO, IL""",United States,None Reported,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,9/11/98,"""PARIS, France""",France,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,6/16/90,"""JAMAICA, NY""",United States,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,2/27/00,"""PROVIDENCE, RI""",United States,None Reported,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,2/26/87,"""LOS ANGELES, CA""",United States,None Reported,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,1/20/99,PACIFIC OCEAN,,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,1/5/96,"""LOS ANGELES, CA""",United States,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,10/15/00,"""ANCHORAGE, AK""",United States,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,11/28/85,"""GLEN ELLYN, IL""",United States,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,7/29/99,"""ANCHORAGE, AK""",United States,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,4/23/89,"""NEW YORK, NY""",United States,None Reported,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,9/19/92,"""RIO DE JANEIRO, Brazil""",Brazil,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,7/24/87,"""MIAMI, FL""",United States,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,7/23/00,"""MONTREAL, Canada""",Canada,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,8/6/97,"""NIMITZ HILL, GU""",United States,Destroyed,Boeing,228,2/1/70,9/21/17,1522,Yes
747,Accident,7/25/93,"""JAMAICA, NY""",United States,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,9/23/99,"""BANGKOK, Thailand""",Thailand,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,11/28/98,"""LONDON, United Kingdom""",United Kingdom,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,8/5/98,"""SEOUL, Korea, Republic Of""","""Korea, Republic Of""",Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,7/31/98,"""COLOGNE, Germany""",Germany,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,5/14/97,"""LONDON, United Kingdom""",United Kingdom,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,4/12/97,"""ANCHORAGE, AK""",United States,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,12/15/89,"""ANCHORAGE, AK""",United States,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,12/12/00,"""PORT HEIDEN, AK""",United States,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,10/17/95,PACIFIC OCEAN,,None Reported,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,2/14/90,"""EVERETT, WA""",United States,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,6/6/99,"""LOS ANGELES, CA""",United States,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,6/7/00,"""FRANKFURT, Germany""",Germany,Minor,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Incident,9/2/99,"""TAIPEI, Taiwan""",Taiwan,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,10/5/98,"""MOPZAMBIQUE, Mozambique""",Mozambique,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
747,Accident,5/23/86,"""SYDNY, Australia""",Australia,Substantial,Boeing,0,2/1/70,9/21/17,1522,Yes
757,Incident,11/15/00,"""COPENHAGEN, Denmark""",Denmark,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,2/17/98,"""BRUSSELS, Belgium""",Belgium,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,1/1/98,"""PUERTO PLATA, Dominican Republic""",Dominican Republic,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,8/2/97,"""LIMA, Peru""",Peru,None Reported,Boeing,1,1/1/83,9/21/17,1049,Yes
757,Accident,4/7/96,ATLANTIC OCEAN,,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,2/6/96,"""PUERTO PLATA, Dominican Republic""",Dominican Republic,Destroyed,Boeing,189,1/1/83,9/21/17,1049,Yes
757,Incident,10/28/99,"""CHICAGO, IL""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,2/7/99,"""CLIMAX, CO""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,10/16/97,"""SEATTLE, WA""",United States,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,2/20/96,"""FAIRBANKS, AK""",United States,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,6/24/93,"""BARABOO, WI""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,9/20/98,"""LA PAZ, Bolivia""",Bolivia,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,7/10/97,"""DICKINSON, ND""",United States,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,2/12/00,"""SAN SALVADOR, El Salvador""",El Salvador,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,6/2/99,"""PHOENIX, AZ""",United States,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,1/31/97,"""ATLANTA, GA""",United States,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,10/4/93,"""FORT LAUDERDALE, FL""",United States,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,9/15/93,"""ATLANTA, GA""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,5/1/09,"""Guayaquil, Ecuador""",Ecuador,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,11/25/94,"""TULSA, OK""",United States,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,6/18/87,"""DETROIT, MI""",United States,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,11/5/86,"""WASHINGTON, DC""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,5/24/98,"""WICHITA, KS""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,1/11/00,"""LAS VEGAS, NV""",United States,None Reported,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Incident,6/22/98,"""LARNACA, Cyprus""",Cyprus,Minor,Boeing,0,1/1/83,9/21/17,1049,Yes
757,Accident,6/16/82,"""PICHER, OK""",United States,Substantial,Boeing,0,1/1/83,9/21/17,1049,Yes
767,Incident,11/20/99,"""JAMAICA, NY""",United States,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
767,Incident,6/7/00,"""LAFAYETTE, IN""",United States,None Reported,Boeing,0,11/1/82,9/21/17,1088,Yes
